userid	cond	rnd	qnum	store1a	store1b	store1c	store1d	store2a	store2b	store2c	store2d	store3a	store3b	store3c	store3d	store4a	store4b	store4c	store4d	tlag	tlog	cor	choice
7694	2	4	6	114.14	84.12	58.74	109.64	113.64	86.47	65.81	110.79	113.51	81.49	66.24	111.42	120.01	87.34	75.34	111.24	1119	7.020190708	1	1
7694	2	4	7	109.94	45.18	62.66	91.97	108.75	45	65.69	90.4	114.88	41.9	63.55	93.49	104.12	48.06	56.09	90	1269	7.145984468	1	4
7698	2	1	1	32.57	51.32	39.74	17.56	44.24	43.76	28.07	20.53	43.02	51.4	34.61	28.65	37.39	48.67	26.91	17.87	729	6.591673732	0	1
7698	2	1	2	15.9	59.95	107.69	8.71	18.87	61.76	103.03	22.43	15.02	61.29	107.17	14.58	18.37	57.01	108.22	20.2	902	6.80461452	0	3
7698	2	1	3	18.92	57.83	76.92	105.17	14.64	57.93	75.47	101.44	24.36	65.29	70.7	98.97	26.7	67.45	80.27	96.84	1287	7.160069208	1	2
7698	2	1	4	47.92	30.48	60.58	85.39	51.7	28.79	63.69	98.28	41.61	23.44	55.12	87.28	47.81	26.02	59.11	90.54	824	6.71417053	1	3
7698	2	1	5	41.26	83.37	50.98	84.19	33.58	82.09	36.38	81.28	43.91	78.25	44.02	73.87	43.01	72.5	43.72	84.16	1299	7.169350017	1	2
7698	2	1	6	26.65	107.91	69.26	31.24	24.35	112.74	62.31	34.87	22.26	100.65	64.33	30.42	28.67	106.35	67.68	29.16	842	6.735780014	1	3
7698	2	1	7	45.27	22.35	12.08	74.43	36.86	23.77	11.06	72.98	43.62	20.94	20.99	69.39	48.4	27.62	23.81	69	673	6.51174533	1	2
7698	2	1	8	49.01	37.74	31.33	28.39	35.87	32.23	38.64	27.48	48.14	34.68	36.67	32.41	50.24	32.89	33.92	27.58	826	6.716594774	1	2
7698	2	1	9	102.59	18.85	78.8	87.86	100.25	20.18	82.22	91.64	101.35	13.68	76.43	93.77	88.87	16.25	73.48	92.71	575	6.354370041	0	1
7698	2	2	1	70.78	46.66	48.17	38.65	69.44	48.23	45.02	34.55	70.93	46.53	43.61	37.43	66.36	41.56	44.13	38.85	741	6.608000625	1	4
7698	2	2	2	98.91	90	15.33	71.09	86.3	85.76	20.53	67.71	94.89	93.57	15.37	62.41	97.36	87.51	16.59	65.82	578	6.359573869	1	2
7698	2	2	3	53.34	79.24	25.63	103.16	38.05	74.51	25.03	101.21	42.11	79.18	24.25	102.97	48.76	76.39	25.6	93.14	491	6.196444128	1	2
7698	2	2	4	110.98	26.87	75.68	76.85	107.99	30.49	72.77	71.81	112.78	25.38	72.65	73.13	106.16	28.77	70.19	64.6	977	6.884486652	1	4
7698	2	2	5	99.73	39.75	95.1	59.93	99.67	45.3	90.27	53.28	90.6	41.05	98.49	45.19	99.88	43.27	86.16	53.5	571	6.34738921	1	3
7698	2	2	6	55.69	65.01	86.25	64.35	50.06	62.12	82.04	64.84	59.92	67.87	84.89	68.13	52.2	62.6	85.79	71.11	589	6.378426184	1	2
7698	2	2	7	35.32	71.02	98.89	69.7	31.78	76.57	95.22	74.61	28.01	71.23	94.91	71.07	39.49	74.42	102.51	70.05	540	6.29156914	1	3
7698	2	2	8	42.65	53.34	79.87	31.66	32.24	52.71	81.28	28.02	32.16	56.22	81.15	31.72	39.45	57.31	80.59	22.79	1007	6.914730893	0	3
7698	2	2	9	51.43	65.6	47.79	95.4	55.85	63.96	40.75	101.26	51.92	58.5	40.53	99.79	41.26	61.73	37.81	105.07	1097	7.00033446	0	3
7698	2	2	10	38.38	55.49	38.76	24.04	41.19	59.02	52.85	19.72	36.28	60.3	53.91	15.43	32.82	55.9	55.19	24.3	696	6.54534966	1	1
7698	2	2	11	55.32	85.69	21.01	102.11	57.24	82.83	34.21	101.45	55.83	71.32	30.82	102.69	52.85	76.8	21.64	103.05	593	6.385194399	0	1
7698	2	3	1	60.18	73.2	86.18	87.15	57.28	68.19	91.37	95.6	69.19	67.85	89.67	103.33	65.8	70.92	90.01	100.66	932	6.837332815	1	1
7698	2	3	2	77.04	99.19	28.53	41.01	70.74	99.22	29.62	38.22	72	98.6	36.1	45.17	72.26	100.16	33.46	51.26	773	6.650279049	1	2
7698	2	3	3	105.14	59.71	69.39	9.99	113.22	54.78	66.43	16.33	107.38	55.92	69.41	17.43	105.63	65.04	65.39	16.75	780	6.65929392	1	1
7698	2	3	4	87.72	71.41	41.07	112.07	83.34	70.04	30.74	107.72	81.87	75.99	37.69	100.17	82.84	65.25	35.54	101.93	683	6.52649486	1	4
7698	2	3	5	105.27	46.52	55.17	72.3	104.25	46.99	48.04	68.42	111.72	53.08	50.82	62.92	111.78	49.82	56.68	72.38	579	6.361302478	1	2
7698	2	3	6	92.7	38.83	92.23	71.13	90.74	30.44	90.03	71.18	100.14	25.5	90.13	73.21	98.56	33.09	84.27	72.85	576	6.356107661	1	2
7698	2	3	7	31.57	24.59	106.47	57.94	21.51	28.91	109.3	58.87	19.45	26.53	113.1	59.91	13.64	25.61	105.2	60.77	621	6.431331082	1	4
7698	2	3	8	107.22	68.49	95.43	119.4	94.29	70.61	87.03	112.93	98.29	70.41	93.08	111.74	109.04	70.11	97.44	114.6	624	6.436150368	1	2
7698	2	3	9	80.99	34.57	74.69	72.95	88.06	24.33	77.71	66.83	93.78	33.19	83.91	70.68	78.52	32.42	72.73	67.34	548	6.306275287	1	4
7698	2	3	10	87.43	42.15	107.54	85.25	94.26	35.42	102.74	74.48	88.74	38.73	99.67	70.41	94.79	37.43	106.29	74.93	821	6.71052311	1	3
7698	2	3	11	66.42	106.8	69.67	95.57	58.92	106.7	65.23	103.67	61.84	99.63	67.32	99.73	61.67	99.99	71.48	109.7	702	6.553933404	1	3
7698	2	3	12	20.42	26.24	108.86	64.28	29.89	34.43	109.59	64.53	24.83	23.15	116.44	61.03	27.3	30.87	115.51	58.8	203	5.313205979	0	3
7698	2	3	13	116.66	51.31	49.67	96.22	111.02	39.19	48.27	92.93	114.69	52.15	43.86	93.71	116.3	47.71	44.1	97.65	155	5.043425117	0	3
7698	2	4	1	64.25	111.89	73.12	39.23	59.33	101.89	71.44	38.96	60.85	111.04	73.39	42.62	58.98	100.93	73.21	48.36	392	5.97126184	0	4
7698	2	4	2	116.47	57.82	71.4	37.51	107.24	54.64	71.66	40.35	117.34	56.71	70.48	41.5	113.52	64.68	73.67	33.17	451	6.11146734	1	2
7698	2	4	3	17.88	64.9	67.52	40.07	19.7	66.73	63.59	40.87	22.03	64.46	63.94	41.39	17.17	62.78	54.93	42.91	529	6.270988432	1	4
7698	2	4	4	26.55	75.74	50.02	54.22	24.41	75.57	46.67	43.83	28.74	68.95	50.59	54.12	28.41	69.67	49.71	50.42	1311	7.178545484	0	4
7698	2	4	5	21.23	65.77	32.66	83.94	29.01	72.59	24.79	80.5	20.52	70.15	20.97	80.72	34.17	66.31	23.68	78.99	382	5.945420609	1	3
7698	2	4	6	63.53	64.15	79.1	83.35	73.27	54.2	81.01	83.5	71.76	54.24	84.01	84.83	61.98	51.15	80.17	85.77	438	6.08221891	1	4
7698	2	4	7	75.14	109.7	32.59	95.15	66.25	117.76	37.21	95.31	65.43	109.56	26.76	101.18	77.2	116.07	29.87	100.28	470	6.152732695	1	3
7698	2	4	8	109.97	101.84	110.67	54.05	108.53	102.44	98.82	61.65	93.22	107.58	107.02	59.03	111.17	97.28	111.46	57.76	820	6.70930434	1	3
7698	2	4	9	41.4	66.54	14.81	35.22	31.34	65.25	16.46	29.94	32.79	68.81	23.07	30.55	48.43	71.3	11.38	37.68	650	6.476972363	1	2
7698	2	4	10	64.39	107.26	75.18	97.7	58.81	111.88	80.68	92.76	63.88	113.71	72.33	94.33	52.86	105.89	72.42	97.13	454	6.118097198	1	4
7698	2	4	11	92.74	30.87	40.25	72.86	81.11	32.74	37.61	76.22	85.58	38.7	41.07	73.77	94.94	35.96	43.5	69.27	493	6.200509174	1	2
7698	2	4	12	31.22	48.59	71.53	87.83	36.68	43.8	63.63	83.49	38.44	47.02	69.08	80.53	33.87	44.52	74.3	86.78	608	6.410174882	1	2
7698	2	4	13	70.81	71.93	31.26	63.95	79.36	82.6	25.13	73.16	73.71	74.73	21.37	72.98	74.78	78.65	24.98	70.3	433	6.070737728	1	1
7698	2	4	14	60.85	53.65	77.06	30.18	60.64	49.16	73.12	42.71	53.51	51.61	70.86	29.61	60.95	50.39	70.83	31.84	470	6.152732695	0	2
7700	1	1	1	107.84	67.84	40.93	109.39	110.07	73.45	41.02	116.3	107.51	67.15	45.07	110.14	108.45	63.62	35.45	112.16	215	5.370638028	0	2
7700	1	1	2	90.02	108.8	28.88	59.42	82.64	113.5	21.38	63.75	87.42	108.95	31.85	60.94	77.24	108.91	22.2	66.33	331	5.802118375	0	2
7700	1	1	3	76.68	57.59	17.62	82.08	75.07	57.87	18.95	69.46	79.87	61.09	22.02	67.67	71.51	65.08	21.3	71.13	324	5.780743516	0	1
7700	1	1	4	92.57	48.98	48.96	82.14	102.26	48.59	46.91	86.7	86.39	45.37	46.65	84.62	89.94	46.22	52.23	84.34	380	5.940171253	1	3
7700	1	1	5	72.49	27.42	34.26	72.91	68.4	28.63	27.26	78.57	67.05	35.78	24.89	77.13	63	29.81	25.76	76.1	305	5.720311777	1	4
7700	1	1	6	23.49	77.96	99.18	79.73	29.18	82.81	95.56	81.42	22.7	89.39	88.69	85.07	35.17	77.7	98.74	82.27	374	5.924255797	0	3
7700	1	1	7	50.06	22.2	61.34	28.38	58.98	23.74	60.57	33.29	42.1	32.33	62.44	31.26	54.09	22.04	65.69	32.96	248	5.513428746	0	3
7700	1	1	8	76.29	79.21	75.01	68.53	75.03	82.76	80.93	67.37	84.12	90.71	77.69	74.91	70.8	86.21	71.57	65.86	418	6.035481433	1	4
7700	1	1	9	53.11	21.49	70.79	92.19	44.65	15.88	64.91	90.43	48.97	16.56	66.83	90.03	46.88	20.73	71.4	94.78	358	5.880532986	1	2
7700	1	1	10	20.41	85.89	50.33	117.11	25.38	74.72	43.04	106.23	20.34	88.76	37.78	108.93	26.66	84.26	44.98	103.02	439	6.084499413	0	3
7700	1	1	11	94.3	69.55	45.98	105.24	102.21	62.43	47.8	104.01	92.6	68.97	43.68	100.58	92.4	59.48	44.61	101.84	354	5.869296913	0	3
7700	1	1	12	71.24	100.84	67.49	66.18	69.73	114.66	68.34	81.86	62.99	102.61	77.56	74.11	54.5	104.07	67.7	73.86	413	6.023447593	0	1
7700	1	1	13	75.24	35.3	111.7	45.59	79.37	35.45	120.15	35.23	78.82	34.74	112.05	37.22	80.64	26.62	108.52	31.57	379	5.937536205	0	3
7700	1	1	14	90.08	46.58	37.24	8.66	81.53	48.23	49.73	20.31	89.63	51.04	44.04	19.62	88.01	47.56	42.86	20.68	325	5.783825182	1	1
7700	1	1	15	106.46	72.37	64.2	78.52	114.8	71.68	66.32	82.48	104.42	73.74	64.42	71.47	110.49	65.13	67.73	78.62	338	5.823045896	1	3
7700	1	1	16	24.21	85.34	68.82	89.68	14.15	90.76	62.55	89.79	33.78	82.54	62.69	86.82	22.82	86.3	68.04	97.96	343	5.837730447	1	2
7700	1	1	17	29.44	69.08	23.16	26.47	38.11	72.57	24.13	11.34	27.13	70.54	16.72	22.04	27.81	72.71	16.3	14.82	345	5.843544417	0	3
7700	1	1	18	66.8	49.02	89.85	16.51	70.93	57.3	84.57	20.75	64.88	55.24	77.4	19.25	68.51	61.59	87.27	22.36	250	5.521460918	0	1
7700	1	1	19	16.59	78.41	61.69	69.09	19.82	74.22	64.81	64.57	15.61	74.38	58.32	64.8	15.4	81.73	67.71	69.18	300	5.703782475	0	4
7700	1	1	20	66.99	89.21	36.42	38.65	67.1	92.56	27.99	35.77	68.3	96.99	30.5	42.66	68.58	84.38	31.01	32.76	390	5.966146739	0	2
7700	1	1	21	81.25	78.06	96.34	63.19	91.41	77.47	83.04	62.12	77.46	79.21	90.03	62.85	94.96	79.24	86.91	57.9	459	6.12905021	0	4
7700	1	1	22	39.86	87.2	93.06	47.75	39.87	90.94	89.46	39.66	35.37	85.31	102.77	44.94	30.47	95.34	86.16	40.18	186	5.225746674	1	4
7700	1	1	23	77.72	30.4	77.11	22.8	65.29	17.79	76.94	11.13	69.22	33.63	84.07	16.44	67.18	27	80.24	14.36	145	4.976733742	0	4
7700	1	1	24	26.39	33.93	52.72	67.69	28.36	36.53	50.07	59.4	19.34	37.44	49.41	56.22	35.56	34.79	46.04	57.86	169	5.129898715	1	3
7700	1	1	25	61.22	112.48	27.42	109.11	54.82	105.38	28.05	105.93	56.36	110.96	34.13	113.02	51.63	111.44	25.52	119.16	158	5.062595033	0	4
7700	1	1	26	73.55	70.08	26.8	54.5	77.65	63.12	29.34	64.16	75.4	60.27	20.08	58.79	79.17	72.78	20.43	61.23	116	4.753590191	1	3
7700	1	2	1	47.91	96.06	104.14	90.51	44.28	95.11	101.38	98.02	37.29	99.21	99.33	87.23	48.87	93.69	103.99	90.04	176	5.170483995	1	3
7700	1	2	2	62.21	35.99	23.13	36.42	58.74	44.17	35.23	35.3	60.69	40.38	28.85	37.14	60.56	39.02	25.54	37.89	225	5.416100402	0	2
7700	1	2	3	84.89	57.58	77.57	52.58	88.89	56.54	85.33	56.12	83.36	61.05	84.21	50.9	90.36	59.55	80.31	51.96	241	5.484796934	0	3
7700	1	2	4	15.18	41.67	33.99	33.87	18.57	42.83	44.13	46.36	14.28	34.07	44.25	37.92	22.91	32.91	44.02	37.64	237	5.468060141	1	1
7700	1	2	5	50.21	78.14	31.44	68.09	38.82	73.93	25.79	76.1	50.87	73.86	30.77	73.04	38.52	79.53	32.62	77.05	303	5.713732806	1	2
7700	1	2	6	35.23	66.86	104.09	49.45	50.03	71.95	100.88	53.07	37.17	67.3	109.23	50	45.37	63.55	106.95	52.45	295	5.686975356	1	1
7700	1	2	7	32.82	33.58	22.95	86.98	29.17	36.19	16.05	81.05	27.03	29.7	14.43	79.85	36.7	28.8	12.45	84.66	306	5.723585102	1	3
7700	1	2	8	103.04	60.94	38.56	97.96	101.93	74.05	38.75	93.35	96.3	65.72	45.2	104.42	103	69.71	43.84	96.5	299	5.700443573	0	2
7700	1	2	9	92.65	104.37	92.7	86.39	89.96	96.97	86.86	81.23	90	95.32	94.06	84.73	77.19	97.25	92.81	81.28	327	5.789960171	1	4
7700	1	2	10	87.26	93.03	33	36.38	89.03	91.36	29.44	27.32	94.55	84.67	31.98	34.42	84.81	89.87	30.67	26.15	273	5.609471795	1	4
7700	1	2	11	90.54	65.72	24.74	30.64	96.19	74.56	26.38	24.09	84.9	72.15	17.97	28.24	89.2	59.43	16.11	30.62	262	5.568344504	0	3
7700	1	2	12	86.44	41.88	45.43	63.89	92.02	45.77	43.11	67.26	90.75	49.19	47.85	65.42	93.73	42.17	49.82	69.94	428	6.059123196	0	2
7700	1	2	13	28.29	107.49	46.57	61.26	27.76	111.97	40.25	54.27	23.74	116.31	53.89	58.15	28.91	114.59	54.22	53.57	402	5.996452089	0	1
7700	1	2	14	31.09	25.98	98.3	21.83	25.53	18.88	106.34	17.67	29.64	23.99	99.52	25.02	26.65	24.45	110.13	18.6	199	5.293304825	1	2
7700	1	2	15	58.61	24.24	19.11	46.95	55.52	26.88	17.5	43.59	53.52	28.63	17	39.42	59.41	26.67	18.46	48.2	273	5.609471795	1	3
7700	1	2	16	95.65	93.48	100.51	103.75	88.14	91.97	102.15	95.2	91.93	83.47	112.13	103.02	94.39	84.26	106.88	105.05	346	5.846438775	1	2
7700	1	2	17	45.18	85.22	66.73	53.58	41.25	91.67	70.64	61.07	50.13	84.58	63.91	64.18	40.74	84.29	69.55	69.78	352	5.863631176	0	4
7700	1	2	18	110.52	92.21	29.4	95.4	112.34	86	19.99	98.71	112.24	91.73	17.26	91.4	111.7	88.8	21.76	104.4	352	5.863631176	1	3
7700	1	2	19	92.58	94.37	37.24	104.25	87.69	93.4	45.58	112.92	98.44	94.37	32.68	111.75	91.87	100.75	39.67	110.76	299	5.700443573	0	3
7700	1	2	20	111.99	39.71	90.74	84.68	114.58	51.64	95.78	79.26	109.14	42.55	92.95	84.32	109.28	34.97	84.93	83.95	389	5.963579344	1	4
7700	1	2	21	36.35	30.3	61.87	89.2	28.49	23.8	51.69	82.51	32.22	22.86	62.8	88.65	32.71	24.07	64.44	90.78	340	5.828945618	1	2
7700	1	2	22	22.34	53.19	28.73	51.7	35.25	49.21	31.83	40.07	35.14	49.39	33.64	38.16	21.76	49.38	22.98	53.18	151	5.017279837	1	4
7700	1	2	23	42.98	86.34	55.29	25.9	48.25	79.33	51.78	20.43	34.2	79.62	55.2	18.59	44.12	86.91	52.92	26.66	218	5.384495063	1	3
7700	1	2	24	99.75	79.56	106.03	28.76	100.65	78.75	108.92	26.57	92.68	75.4	106.24	31.45	107.71	78.29	108.91	33.75	305	5.720311777	1	3
7700	1	2	25	19.86	50.47	45.63	48.98	12.52	51.1	52.09	44.43	18.05	48.89	54.24	52.45	17.88	46.67	37.58	42.42	149	5.003946306	0	2
7700	1	2	26	88.36	75.41	83.71	90.35	83.05	79.98	76.26	96.35	82.14	73.44	78.08	94.92	79.62	77.68	82.2	99.53	234	5.455321115	1	3
7700	1	2	27	105.36	25.39	54.44	110.26	97.75	24.92	62.28	109.48	92.36	29.6	51.72	108.3	106.72	25.39	54.37	109.26	236	5.463831805	0	2
7700	1	2	28	22.23	77.02	55.3	63.12	20.64	82.3	61.5	69.22	23.84	76.02	58.92	71.5	33.96	83.2	58.73	56.55	131	4.875197323	0	3
7700	1	2	29	48.76	108.46	86.71	78.77	41.38	101.29	85.49	67.7	50.67	105.39	86.89	71.41	54.3	109.82	92.64	75.56	127	4.844187087	1	2
7700	1	2	30	105.37	80.36	56.76	85.95	107.54	74.8	60.72	87.16	106.04	85.37	48.99	76.3	111.09	80.19	50.85	83.06	130	4.867534451	1	3
7700	1	3	1	81.72	61.07	106.48	49.86	83.84	66.27	118.44	44.34	84.92	63.38	108.92	56.6	77.33	63.68	119.32	49.47	563	6.333279628	0	3
7700	1	3	2	99.09	62.01	56.76	49.44	118.13	77.12	60.58	38.17	108.13	70.1	54.43	46.41	105.01	66.27	68.29	36.07	411	6.018593215	1	1
7700	1	3	3	49.17	84.51	69.29	88.1	55.53	95.16	67.63	87.11	48.63	101.66	73.8	81.88	54.94	88.39	73.35	88.39	477	6.167516491	1	1
7700	1	3	4	23.28	60.67	105.72	45.57	10.77	61.01	95.88	40.64	19.04	59.71	102.46	44.77	20.15	55.21	101.58	42.98	295	5.686975356	1	2
7700	1	3	5	89.52	75.7	36.48	66.09	94.56	79.64	29.67	74.02	89.22	81.48	35.14	73.83	90.12	78.73	28.59	64.62	525	6.263398263	1	4
7700	1	3	6	85.9	43.85	66.47	36.85	90.81	46.32	71.02	36.71	93.47	45.75	75.52	43.31	98.05	43.74	68.2	34.79	351	5.860786224	1	1
7700	1	3	7	104.55	69.35	61.75	111.43	98.8	67.54	64.4	105.8	102.71	63.8	70.92	106.3	112.99	68.77	67.13	105.13	388	5.96100534	0	3
7700	1	3	8	74.91	42.36	55.19	78.24	80.37	46.98	56.32	74.47	71.65	45.3	62.03	73.24	73.07	42.03	50.69	75.83	483	6.180016654	1	4
7700	1	3	9	95.93	99.88	111.24	33.92	92.08	106.4	110.09	35.38	91.03	99.29	107.53	35.33	97.63	102.31	117.48	39.1	362	5.891644212	1	3
7700	1	3	10	33.23	41.71	35.5	81.86	32.47	41.62	35.5	69.17	24.74	50.09	33.85	82.96	26.48	54.97	41.04	77.6	745	6.613384218	1	2
7700	1	3	11	75.31	71.37	93.53	45.54	74.16	73.43	93.46	47.86	72.07	78.27	89.79	49.15	72.03	72.81	84.6	47.88	373	5.92157842	1	4
7700	1	3	12	40.71	82.07	100.45	27.05	51.09	73.54	115.74	23.28	54.85	76.57	106.28	38.03	46.52	82.1	110.69	38.81	512	6.238324625	1	1
7700	1	3	13	60.24	107.61	75.66	70.47	60.72	105.53	69.64	70.53	49.65	110.8	80.99	78.19	58.15	103.43	79.89	75.02	813	6.70073111	0	4
7700	1	3	14	64.14	28.33	22.53	100.32	61.15	30.75	27.67	96.42	53	25.84	26.07	101.22	68.34	27.69	20.49	95.35	592	6.383506635	0	4
7700	1	3	15	82.24	32.05	31.08	65.04	83.4	29.3	42.23	72.88	83.52	36.57	32.83	65.05	83.86	37	33.18	66.26	528	6.269096284	1	1
7700	1	3	16	41.23	30.03	77.67	75.38	36.5	25.93	73.33	75.43	39.17	33.74	71.4	82.48	34.05	30.66	80.75	70.29	357	5.877735782	1	2
7700	1	3	17	76.75	17.86	79.68	47.83	89.76	21.02	83.24	46.58	79.38	24.99	75.45	54.53	80.98	26.06	70.76	39.5	221	5.398162702	0	3
7700	1	4	1	70.66	71.44	105.23	63.1	69.91	66.46	106.21	64.31	62.27	70.75	101.88	58.95	76.68	64.64	105.22	63.9	531	6.274762021	1	3
7700	1	4	2	103.16	67.88	97.81	39.54	103.31	66.65	113.13	35.48	98.85	65.16	107.45	33.61	95.27	62.82	105.31	34.87	470	6.152732695	1	4
7700	1	4	3	92.02	81.48	98.01	81.57	93.12	74.39	91.24	84.28	90.16	82.05	98.55	84.95	90.21	77.93	101.06	83.62	894	6.795705775	0	4
7700	1	4	4	84.77	94.63	78.22	33.11	73.5	91.84	80.8	35.64	79.51	95.85	85.84	31.45	86.42	89.18	76	24.64	832	6.723832441	1	4
7700	1	4	5	55.85	53.78	92.26	66.05	54.78	56.47	82.79	63.71	49.62	57.53	93.92	62.01	59.54	63.55	88.89	64.1	503	6.22059017	1	2
7700	1	4	6	98.84	30.34	40.13	43.65	95.7	31.95	43.59	45.27	92.86	25.54	34.08	49.42	98.06	26.75	38.4	43.32	331	5.802118375	1	3
7700	1	4	7	73.62	46.65	47.66	48.99	70.51	44.14	54.66	58.18	68.38	41.74	43.91	58.81	68.54	39.16	40.77	57.17	643	6.466144724	1	4
7700	1	4	8	94.57	66.9	87.19	48.44	101.23	71.99	87.26	44.81	104.34	72.37	92.06	51.07	97.76	76.79	84.53	47.56	400	5.991464547	1	1
7700	1	4	9	47.75	23.08	97.31	110.04	44.83	23.52	102.09	110.46	39.09	23.93	91.89	111.26	39.98	27.15	100.19	111.83	337	5.82008293	1	3
7700	1	4	10	83.09	105.91	97.48	16.97	87.36	96.7	96.02	16.85	83.34	104.19	96.13	22.11	89.03	100.27	104.87	26.22	507	6.228511004	0	3
7700	1	4	11	51.58	40.77	97.77	16.01	61.21	55.42	101.76	10.5	59.36	48.04	108.65	12.42	65.59	44.58	112.07	14.29	383	5.948034989	1	1
7700	1	4	12	117.47	68.64	13.52	10.91	113.27	60.46	8.53	16.2	113.17	58.52	19.06	20.49	121.31	67.86	18.29	10.35	276	5.620400866	1	2
7700	1	4	13	89.41	12.08	89.04	40.92	82.08	25.35	91.78	45.44	91.73	12.69	82.44	52.56	86.03	13.19	92.77	47.93	645	6.469250317	0	4
7700	1	4	14	92.71	96.08	62.28	94.12	100.09	97.37	57.85	99.84	91.1	102.59	60.04	106.29	99.97	99.88	62.14	103.18	445	6.098074282	1	1
7700	1	4	15	76.46	64.07	94.53	25.97	70.78	73.47	93.7	19.6	73.66	71.19	98.94	19.13	68.91	69.42	88.11	23.34	470	6.152732695	1	4
7700	1	4	16	105.75	88.86	15.14	102.64	110.89	91.21	11.53	96.93	110.3	83.3	26.74	101.82	106.35	86.38	12.19	100.14	366	5.902633333	1	4
7713	2	1	1	19.74	102.96	108.34	16.15	24.77	108.32	105.72	23.28	19.75	100.59	112.6	23.19	21.07	101.04	114.4	18.73	802	6.687108608	1	1
7713	2	1	2	84.32	83.71	106.15	49.6	92.77	91.47	111.88	53.48	89.17	92.11	114.63	51.88	87.45	90.93	112.4	46.69	745	6.613384218	1	1
7713	2	1	3	31.48	95.38	71.08	66.5	35.75	101.2	69.82	63.16	35.75	97.85	65.4	60.59	37.98	99.74	73.36	64.76	1307	7.175489714	1	3
7713	2	1	4	24.56	110.1	86.78	66.59	28.45	108.1	85.85	61.81	28.13	109.45	76.34	61.09	25.64	102.61	84.36	69.46	800	6.684611728	0	4
7713	2	1	5	77.64	63.06	89.69	74.1	81.58	77.16	94.28	64.68	90.14	64.15	86.17	62.15	77.95	71.56	79.02	65.59	1278	7.153051635	1	4
7713	2	1	6	86.72	28.51	42.71	96.23	89.04	23.64	37.16	91.24	88.11	20.73	40.57	87.99	80.09	21.37	33.15	94.63	397	5.983936281	1	4
7713	2	1	7	71.96	50.7	49.88	26.55	66.12	44.04	34.94	28.58	72.93	40.46	46.87	21.73	67.12	40.59	49.48	28.21	658	6.489204931	0	3
7713	2	1	8	24.78	69.76	86.1	63.47	16.64	72.03	76.13	59.86	29.33	73.01	85.75	63.79	19.15	67.4	75.31	56.53	490	6.194405391	0	2
7713	2	1	9	90.14	92.71	81.79	113.65	83.2	79.38	70.05	107.76	78.05	87.43	75.9	105.37	83.55	90.61	77.25	111.79	868	6.766191715	0	3
7713	2	1	10	93.65	39.34	82.58	20.45	84.29	41.91	76.48	12.92	82.97	38.04	83.74	16.86	86.12	35.57	84.84	16.66	593	6.385194399	0	3
7713	2	2	1	79.17	37.44	31.2	26.5	85.97	36.57	35.4	32.89	81.12	52.25	29.84	32.79	77.2	35.44	21.16	33.73	333	5.80814249	1	4
7713	2	2	2	100.54	35.91	93.56	71.91	99.93	33.98	98.95	74.63	102.76	34.41	96.7	79.95	100.17	47.2	97.01	69.44	479	6.171700597	0	2
7713	2	2	3	38.15	78.93	94.45	78.13	26.57	84.01	83.49	69.39	36.82	76.76	82.81	84.34	31.57	81.26	89.13	83.63	616	6.423246964	1	2
7713	2	2	4	53.84	104.34	25.9	53.6	46.9	96.74	21.45	59.09	45.93	104.16	33.46	53.92	38.18	109.75	18.22	52.78	780	6.65929392	1	4
7713	2	2	5	108.29	73.37	38.26	49.04	111.96	76.93	44.83	49.25	102.04	77.39	32.81	51.46	115.32	81.96	43.07	39.43	1031	6.938284484	1	3
7713	2	2	6	23.15	51.63	104.92	30.99	25.06	54.94	99.89	22.4	28.58	54.07	108.51	28	21.09	55.29	97.22	35.63	981	6.88857246	1	2
7713	2	2	7	108.26	35.01	41.99	30.13	108.92	32.68	36.88	26.5	107.69	34.63	41.45	31.29	103.5	31.18	38.7	41.39	694	6.542471961	0	4
7713	2	2	8	81.85	60.63	30.97	24.81	87.91	64.55	34.7	18.41	92.36	63.22	30.43	29.19	92.68	56.04	34.69	28.1	577	6.357842267	1	1
7713	2	2	9	47.67	62.79	58.45	69.46	55.18	63.35	60.59	62.32	49.63	63.67	47.8	68.15	60.08	67.21	63.21	66.98	730	6.593044534	0	1
7713	2	2	10	77.25	63.87	60.8	47.99	74.89	71.23	64.8	43.17	72.81	60.4	64.24	46.64	80.63	63.89	67.8	42.49	612	6.416732283	1	3
7713	2	2	11	97.05	80.32	43.87	72.3	95.39	75.67	36.31	75.11	108.64	74.38	38.34	73.57	109.96	83.06	37.22	70.82	599	6.395261598	1	2
7713	2	2	12	60.62	93.56	47.64	85.64	61.39	100.33	47.5	94.92	69.46	94.07	51.4	91.72	66.57	100.43	50.12	93.27	497	6.208590026	1	1
7713	2	3	1	107.15	41.6	71.12	35.04	98.72	46.86	68.59	34.06	93.74	42.39	67.81	37.98	98.06	46.96	73.68	37.12	474	6.161207322	1	3
7713	2	3	2	62.54	62.59	13.76	115.5	51.02	55.69	22.45	121.08	55.7	53.76	15.15	112.04	63.99	49.63	23.36	107.76	1019	6.926577033	1	3
7713	2	3	3	75.97	99.6	37.33	65.68	72.14	95.54	30.28	63.22	79.03	93.19	33.8	61.14	78.63	94.43	38.94	62.9	1238	7.121252453	0	3
